id,pledged,goal,backers_count,state,spotlight,staff_pick,is_starrable,disable_communication,created_at,launched_at,state_changed_at,deadline,category_id,category_name,creator_id,location_id,location_state,name,blurb,slug
745556073,75,11500,1,"failed",False,False,False,False,1363842989,1367268639,1370898036,1370898000,53,"Public Art",1716492382,2455564,"WA","Have your idea painted into the best 3D Black Light Haunt!","Your help & ideas are needed to build the BEST 3D black-light attraction! We transform your idea into 3D + get FREE stuff for pledging!","have-your-idea-painted-into-the-best-3d-black-ligh"
1440334914,4224,2000,108,"successful",True,False,False,False,1387585304,1402340275,1404885540,1404885540,263,"Apparel",698076436,2487610,"UT","Tommies: Neckties w/microfiber to clean your screen, glasses","Handsome neck ties with built-in microfiber lens cloth to clean your phone screen, glasses, or camera lense. Great Father's Day gift!","tommies-neckties-w-microfiber-to-clean-your-screen"
503927558,584,500,24,"successful",True,False,False,False,1326208258,1326209171,1328065221,1328065200,53,"Public Art",1947571063,2489314,"GA","Education ALIVE!, SCAD and Pawn Works Mural Initiative","A collaboration with Savannah College of Art and Design(SCAD), Education ALIVE, Pawn Works and Savannah-Chatham County Public Schools.","the-pawn-works-mural-initiative-in-savannah"
217118748,3972,3500,71,"successful",True,False,False,False,1328580554,1329973015,1333857418,1333857415,10,"Food",1429196255,2488892,"CA","Kickstart Le Marais Chocolat Fair Trade Certification","Le Marais Chocolat creates small batch, hand-dipped chocolate truffles using organic Fair Trade Certified chocolate","le-marais-chocolat-gets-its-fair-trade-certificati"
240975391,102,100,8,"successful",True,False,False,False,1408237188,1408318711,1410829140,1410829140,361,"Web",1421301919,2357536,"TX","Evil English","Evil English is a website for learning REAL English. With lessons,podcasts,quizzes and more, it teaches slang, curse words, etc.","evil-english"
389516127,66728,35000,578,"successful",True,False,False,False,1386174983,1397840575,1401433210,1401433200,9,"Fashion",1252486964,2459115,"NY","Sweat Tailor - The Ultimate Alternative to Denim Jeans","Combining the comfort of sweatpants with the fit and style of your favorite pair of pants. Made in the USA for everyday everywear.","sweat-tailor-the-ultimate-alternative-to-denim-jea"
135402500,591.89,300,18,"successful",True,False,False,False,1358889938,1359052904,1359687633,1359687600,23,"Painting",1328507886,2436453,"MI","Solo Art Exhibition","I am creating a gallery space to put on a solo exhibition of my paintings. Needs include display materials and lightbulbs.","solo-art-exhibition"
1530340705,0,2000,0,"canceled",False,False,False,False,1361726122,1362518963,1362686235,1364674020,41,"Jazz",208914326,2390786,"PA","Clarice Assad Live at the Deer Head Inn (Canceled)","The recording of pianist, composer and vocalist Clarice Assadand guests at the legendary Deer Head Inn on 3/30/2013.","clarice-assad-live-at-the-deer-head-inn"
80409491,6062,4500,111,"successful",True,True,False,False,1349472727,1354410168,1356138168,1356138168,54,"Mixed Media",1013067154,2488828,"CA","""The Gilded Garden"" - Stereoscopic Photo Mash-ups","Century-old stereographs are digitally collaged, making hybrid 3D scenes with stories.","the-gilded-garden-stereoscopic-photo-mash-ups"
1494864253,526,200,16,"successful",True,False,False,False,1447886089,1447890161,1448750040,1448750040,356,"Woodworking",1348189730,2471217,"PA","D.E. Safety Razors","Only 3 days left!  Order now to get yours by Christmas!","de-safety-razors-0"
231611460,644,500,6,"successful",True,False,False,False,1479053272,1479408360,1480232044,1480232040,267,"Jewelry",582226384,2517139,"CT","Collinsville Watch Simply Swiss Minimalist Watch","A True  minimalist watch. Sapphire crystal and Swiss movement that is still affordable. Shipping from the US on December 12!","collinsville-watch-simply-swiss-minimalist-watch"
1534300034,68895.7,60000,1023,"successful",True,False,False,False,1353720785,1354640344,1358204430,1358204400,298,"Movie Theaters",1960547513,2487386,"MA","Save CinemaSalem!","New pledges are still welcome to help us optimize your filmgoing experience and spruce up our cozy theater!","save-cinemasalem"
1956397335,379,1500,5,"failed",False,False,False,False,1412737808,1412962404,1415421960,1415421960,25,"Sculpture",1609062527,2441472,"CA","The Flathead Hot Rod Shift Knob","I would like to develop a sculpted shift knob in the shape of a Flathead Ford V8 Motor and sell resin casts of them.","the-flathead-hot-rod-shift-knob"
1788661307,51,1000,2,"failed",False,False,False,False,1320947499,1320950600,1323542600,1323542600,33,"Webseries",1042121910,2380358,"OH","The Zombos: Pilot Episode","A heartwarming, mockumentary webseries filmed in the style of ""The Office"" follows a family of zombies post-apocalypse.","the-zombos-pilot-episode"
1012070871,19631.22,7500,145,"successful",True,True,False,False,1305831603,1309223463,1311815464,1311815463,29,"Animation",933766184,12589335,"NY","FATHOMS - an animated sci-fi film with heart","Help us complete this beautiful and haunting portrait of life after land. The suspense, mystery, and struggle unfolds in FATHOMS!","fathoms-an-animated-sci-fi-film-with-heart"
1297967881,3131,250,193,"successful",True,False,False,False,1345131101,1345750525,1347737729,1347737725,15,"Photography",94425152,2503863,"FL","Action Packed Cyberpunk Stock Photo Set","$250 funds a large set of dynamic, cyberpunk-themed stock photos; multiple poses, actions, props, and lighting set-ups.","action-packed-cyberpunk-stock-photo-set"
828218351,1336,1000,56,"successful",True,False,False,False,1395082090,1399232475,1401824475,1401824475,35,"Video Games",589167971,2487796,"TX","Chrono Rider: Action RPG (PC PS4 Vita Mac Linux Xbox One)","Captain Corgi must travel through space and time in order to rescue his fellow Chrono Riders that are held hostage by ZoogleZon Rogues","chrono-rider-action-rpg-inspired-by-16-bit-classic"
201407754,30,10000,4,"failed",False,False,False,False,1411878921,1412702890,1415298490,1415298490,332,"Apps",193382509,2465478,"WA","SnapDare App - Online Truth or Dare & Snapchat Combined!!","Giving charities the best platform to raise money through dare challenges. For example, ALS Association recent Ice Bucket Challenge! :)","snapdare-app-ultimate-platform-to-raise-money-for"
418568206,985,3000,19,"failed",False,False,False,False,1345615790,1365482464,1367815265,1367815264,39,"Hip-Hop",1408329445,2465478,"WA","ABOUT FACE","Help S.O.C.O.M. release his new project ""About Face"".  This album is uplifting and creates hope rather than the negative in life!","about-face"
1925253045,3175.08,2500,172,"successful",True,False,False,False,1379117379,1379633973,1381712880,1381712880,44,"World Music",1813062374,2379574,"IL","Candace Price Debut EP ""NAKED""","Singer/Songwriter Candace Price is creating her debut EP post, and would love to share my story and take you on my journey.","candace-price-debut-ep-naked"
1208331777,8698,7000,118,"successful",True,False,False,False,1501535204,1504627200,1507219200,1507219200,35,"Video Games",2002513369,2479968,"MA","War of Conquest","The long-awaited sequel to the strategy game where thousands of players build, team up, and battle in a single huge open world.","war-of-conquest"
1655097101,11001,11000,80,"successful",True,False,False,False,1334548547,1338780365,1341372366,1341372365,10,"Food",860455480,2362495,"OR","The Central Oregon Locavore Food Hub & Headquarters Project","Help Us Grow! Central Oregon Locavore needs a space to hold workshops, classes, meetings and house a local-only marketplace.","the-central-oregon-locavore-food-hub-and-headquart"
237949537,7099,6500,115,"successful",True,True,False,False,1429025569,1460444546,1463295747,1463295746,46,"Children's Books",1598030232,2459269,"NJ","Valentin and the Whale","A beautifully illustrated whale rescue tale to help our beloved young ones love, respect and assist the nature around us.","valentin-and-the-whale"
132935172,85,10000,1,"failed",False,False,False,False,1428510444,1429383817,1431975818,1431975817,318,"Faith",1494365318,2352491,"OH","Funding for CD release","With your contributions and prayers we can help change the World 1 song at a time with positive and uplifting music in our communities","dont-judge-me"
1228141866,1,25000,1,"failed",False,False,False,False,1423791668,1424223572,1426811972,1426811972,342,"Web",111055533,2410128,"AZ","UrGrowth","The most useful dashboard around. A Web coach at your fingertips. The only app you will ever need for a successful day.10 apps in one.","urgrowth"
1415495459,2396.53,2000,87,"successful",True,False,False,False,1307394924,1307420251,1310180421,1310180400,43,"Rock",1125512524,2520031,"CA","Sleep For Sleepers Records A New Record","Help Sleep For Sleepers record a new record!","sleep-for-sleepers-records-a-new-record"
1824037402,30,5000,1,"failed",False,False,False,False,1400888157,1405636364,1408228364,1408228364,319,"Kids",714632336,2463242,"TN","Lily Cat Music for Kids' first CD","Lilting melodies and lyrics, songs about kindness, sharing, doing your best, love of family and friends. Truly beautiful music for kids","lily-cat-music-for-kids-first-cd"
1829194250,2502,6000,37,"failed",False,False,False,False,1409834869,1415922976,1419810977,1419810976,263,"Apparel",395770625,2470377,"FL","GetHooked Performance Apparel and Gear","GetHooked Performance Apparel and Gear - A Brand that  understands your passion and shouts your dedication!","gethooked-performance-apparel-and-gear"
1798940815,4830,2000,85,"successful",True,False,False,False,1308112205,1309808475,1312400477,1312400475,45,"Art Books",2082319929,2490383,"WA","Needles and Artifice: A Victorian Knitting Primer","Forging steampunk and avant-garde knitting into an inspiration for others to spin their own visions of a past that never was.","needles-and-artifice-a-victorian-knitting-primer"
1340326474,10018,10000,43,"successful",True,False,False,False,1303164311,1323914838,1328083680,1328083680,32,"Shorts",1964314487,2459115,"NY","The Pale of Settlement","The true story of a young Jewish boy's escape from Russian bounty hunters looking to forcibly recruit him into the army.","the-pale-of-settlement"
698944445,135,700,5,"failed",False,False,False,False,1466996987,1467521895,1470113895,1470113895,252,"Graphic Novels",2126842803,2379574,"IL","Morium: The Graphic Novel","Looking to fund the graphic novel of the 1st book of the highly rated novel. If you had the powers to avenge yourself, would you?","morium-the-graphic-novel"
62340346,3517,2000,64,"successful",True,False,False,False,1434139878,1435235694,1437827694,1437827694,23,"Painting",2059183754,2457170,"TN","Fateful Signs -Norse Art Volume 2","An exploration of Norse Lore in finely crafted oil paintings with Fine Art prints available for fans and collectors alike!","fateful-signs-norse-art-volume-2"
2091836055,0,1200,0,"canceled",False,False,False,False,1453734367,1453743723,1453911304,1456335723,346,"Embroidery",598147588,2455030,"WV","BlindCat Arts Startup Fund (Canceled)","My dream has always been to create an embroidery company, and you can help create that reality, with awesome perks for yourself!","blindcat-arts-startup-fund"
1236159443,181,25000,6,"failed",False,False,False,False,1400334092,1406415984,1411599984,1411599984,263,"Apparel",1581814685,2391279,"CO","Quarter Mile BRAND - (Shirt; Coin; Backpack, & more)","The Quarter Mile Brand.  Created for racer enthusiasts and set on establishing a meaningful,  acceptable, recognizable & quality name.","quarter-mile-coin"
930382919,2000,1500,41,"successful",True,False,False,False,1317246348,1318248461,1320844062,1320844061,40,"Indie Rock",1255308201,2434562,"IN","YEARS makes a record!","This winter we're going to do our hibernating at Gallery of Carpet studio in Chicago to record our first full-length album.","years-makes-a-record"
1176446667,6,3000,2,"failed",False,False,False,False,1401601786,1402332199,1404924199,1404924199,267,"Jewelry",472985028,2378426,"NC","LeBang Metal Works","LeBang Metal Works is a custom jewelry design company focusing on edgy, clean, fashion forward, one of a kind pieces.","lebang-metal-works"
1997172932,2167,2000,59,"successful",True,False,False,False,1264020872,1264378718,1268683215,1268683140,23,"Painting",1626453279,2487956,"CA","Artist-Panhandler Partnerships: Outsiders Build an Art Market for Fun & Profit","Class, art, money, addiction, consumption, advertising, exploitation, connection. The artist buys advertising space from panhandlers. Is this right???","artist-panhandler-partnerships-outsiders-build-an"
19282094,1,575,1,"canceled",False,False,False,False,1452879134,1453345524,1455242706,1455937524,277,"Nature",1291504332,2362060,"WA","BrittneyTaylor Photography Project (Canceled)","I want to print and professionally frame my photos so I can share them with others.","brittneytaylor-photography-project"
860492963,106722.36,99000,3608,"successful",True,True,False,False,1374181520,1377617183,1380506414,1380506400,35,"Video Games",1667389591,2442047,"CA","Neverending Nightmares","A terrifying psychological horror game inspired by the developer's battle with mental illness. Explore nightmares! Branching narrative!","neverending-nightmares"
1733247084,5117,4500,77,"successful",True,False,False,False,1362583771,1408637135,1411229135,1411229135,287,"Ceramics",349952367,28744952,"NY","Firing forward","A growing ceramic pottery studio needs a kiln to get off ground floor.","firing-forward"
1776104176,0,10000,0,"failed",False,False,False,False,1424472983,1424829589,1427418016,1427417989,23,"Painting",1437442919,2487889,"CA","Ports of the Americas","I am an artist looking to paint and photograph various american ports via cruise. Travel photography watercolor paint sea port ships","ports-of-the-americas"
1832923861,505,2000,11,"failed",False,False,False,False,1466997697,1467646088,1470583691,1470583688,252,"Graphic Novels",1931240150,55988296,"NC","The Leathea and the Shadow that Follows","A young boy finds magic in a fairy tale as a race of plant-like creatures threatens to destroy the world.","the-leathea-and-the-shadow-that-follows"
1182897691,2741,1500,24,"successful",True,False,False,False,1420930791,1420940616,1421542811,1421542800,295,"Festivals",2057191119,2442047,"CA","DREAM OF A DANCE by John Giblin, Directed by Jolie Oliver","Short film about a woman who takes charge of her mundane life by redeeming a coupon for a FREE DANCE LESSON.  Magical elements abound.","dream-of-a-dance-by-john-giblin-directed-by-jolie"
851562287,3271,3000,54,"successful",True,True,False,False,1483553709,1485186952,1487912341,1487912340,49,"Periodicals",1850728732,12589335,"NY","Issue No. 2 – Homeland","The ‘Homeland’ in 2017: examining the environment and infrastructure of the United States in a time of political upheaval.","issue-no-2-homeland"
1988076724,3687,50000,25,"failed",False,False,False,False,1470755430,1475120329,1477712331,1477712329,339,"Sound",1084670411,2484261,"GA","XVive U2 Guitar Wireless","Xvive U2 Compact, Digital, Guitar Wireless was created to be the best sounding, smallest, most convenient guitar wireless in the world.","xvive-u2-guitar-wireless"
1986588102,625,500,12,"successful",True,False,False,False,1298349085,1298426417,1301014818,1301014817,14,"Music",1275230264,2452078,"MN","Cait Leary - Trying my bestest to make a CD :)","I'm trying to make my first solo CD!!!  ","cait-leary-trying-my-bestest-to-make-a-cd"
1732292341,26263,19000,550,"successful",True,False,False,False,1334982740,1336223444,1339247445,1339247444,28,"Product Design",1630483311,2357024,"GA","Lens/Focus Shifter - Lens Mounted Follow Focus","A stand-alone follow focus and focus marker board that can be used on any DSLR camera lens. No extra equipment is required. Made in USA","lens-focus-shifter-lens-mounted-follow-focus"
1555495629,5994.99,5000,34,"successful",True,False,False,False,1324492380,1327702065,1330726065,1330726065,10,"Food",1204482555,2488042,"CA","High-end food without the high price: Sama-zama.","Sophisticated simple food made using knowledge and techniques from fine dining restaurants, so affordable you can eat it daily.","high-end-food-without-the-high-price"
1665949506,28,10000,3,"failed",False,False,False,False,1402965698,1408312254,1411336255,1411336254,293,"Drama",817755690,2442047,"CA","Madness Amongst Men","Thrilling, intense film displaying the experiences along with the struggles of a man and how he coped within the madness amongst men","madness-amongst-men"
1544789139,5567,5530,45,"successful",True,False,False,False,1341275876,1343797330,1346389330,1346389330,30,"Documentary",685755715,2380633,"CA","Strong Moves: Boosting Math Skills, Building Lives (Year 2)","Can a summer math camp provide a bridge out of poverty?","strong-moves-boosting-math-skills-building-lives-y"
1712923610,0,8000,0,"failed",False,False,False,False,1448427595,1448479712,1449775712,1449775712,21,"Digital Art",957526661,2439482,"NE","MCH studios startup","I'm running this kickstarter to help finance my 3D Digital Art Studio for commissioned pieces.","mch-studios-startup"
361125048,7934,7000,53,"successful",True,True,False,False,1472323878,1473203368,1475795368,1475795368,358,"Photo",489644816,2487889,"CA","Dusk to Dawn: Journey of a West Coast Insomniac","I will spend a month exploring the west coast at night, and share my story and journey as a photographer and as man pursuing his dream.","dusk-to-dawn-journey-of-a-west-coast-insomniac"
981894030,1029,500,12,"successful",True,False,False,False,1413247697,1413317981,1418505581,1418505581,47,"Fiction",268917367,2487956,"CA","Shitcanned! A Compendium of Bad Fits.","An exploration into the cult of the culture fit.","shitcanned-a-compendium-of-bad-fits"
461070754,4270,4000,57,"successful",True,False,False,False,1311714405,1316384481,1320013283,1320013281,43,"Rock",716748793,2364363,"NY","Summer People: ""Teamwork"" Vinyl LP & Veggie Oil Conversion","Summer People releasing their latest full-length ""Teamwork"" on vinyl, and converting their tour van into a WVO-powered machine.","summer-people-teamwork-vinyl-lp-and-veggie-oil-con"
587687992,3090,3000,23,"successful",True,False,False,False,1393985992,1394747614,1396375213,1396375200,25,"Sculpture",1355397283,2524811,"NY","Michael Cuomo's Heads of State at Art Expo 2014","Help Michael Cuomo reveal the beauty of re-purposed materials at Art Expo, the world's largest Fine Art Trade Show.","michael-cuomos-heads-of-state-at-art-expo-2014"
734267210,155,10000,3,"failed",False,False,False,False,1434203711,1434504400,1439688400,1439688400,313,"Small Batch",2004044740,2480201,"NV","""Hoots Bone Suckin BBQ Sauce""","I have developed an Organic, gluten  and processed sugar free BBQ sauce that is OUT OF THIS WORLD delicious! Please join my journey.","hoots-bone-suckin-bbq-sauce"
1078427587,5413,5000,60,"successful",True,False,False,False,1377133267,1380472903,1383181260,1383181260,6,"Dance",644530166,2379574,"IL","The Floating City","The Floating City, a multi-media dance piece that unfolds as a moving landscape of time and relationships inspired by Haruki Murakami.","the-floating-city"
2099284358,860,25000,10,"failed",False,False,False,False,1303824126,1310227626,1312387628,1312387626,42,"Pop",166715653,2457170,"TN","Cant Dream Big Enough","How big can you dream? Brothers Forever ""Can't Dream Big Enough""!","cant-dream-big-enough"
162783913,285,4000,3,"live",False,False,True,False,1514596862,1515176222,1515176224,1518027422,306,"Cookbooks",1957199073,2442047,"CA","Major Protein: A Comic Series CookBook Filled With Recipes","“Cooking with Major Protein: Recipes for the Hero Inside” A series that follows Major Protein as he saves the world one meal at a time.","major-protein-a-comic-series-cookbook-filled-with"
498158376,3750,3500,55,"successful",True,False,False,False,1295553308,1297641492,1300229895,1300229892,48,"Nonfiction",1799559473,2427665,"CA","Iran: One man's inspiring journey redefines freedom","Beyond the images of the U.S. hostages and President Ahmadinejad, millions desire freedom and dignity.  Reza's story is their voice.","iran-one-mans-inspiring-journey-redefines-freedom"
169032825,14164,9500,471,"successful",True,False,False,False,1394422058,1396969293,1400428742,1400428740,250,"Comic Books",756253438,2487889,"CA","Outcasts of Jupiter","Four outcasts roam the fringes of an untamed galaxy, taking on unusual jobs that challenge their unique abilities","outcasts-of-jupiter-1"
1764030199,15,100000,2,"live",False,False,True,False,1512390466,1512525114,1512525114,1517126340,302,"Thrillers",1404894924,2475687,"OR","THE BOULEVARD |movie| Action Thriller by DEFIANT SUCCESS","Ready to launch Independent film! Lines's get crossed, truths are revealed, APEX is forced to take action to save everything he loves.","the-boulevard-movie-action-thriller-by-defiant-suc"
666044554,225,10000,9,"failed",False,False,False,False,1490537112,1491611259,1494203259,1494203259,337,"Gadgets",756645777,2389876,"OH","HITGRIP improve your game with the ultimate hitting tool","The first and only grip that helps you hold the bat or club more securely but improves your mechanics, power, speed and consistency.","hitgrip-improve-your-game-with-the-ultimate-hittin"
2128315197,0,10000,0,"failed",False,False,False,False,1440021917,1448389574,1451603460,1451603460,309,"Farms",1173737811,2385382,"OR","Sustainable Produce For The Locals, Annually","A self-sustaining farm to feed locals fresh organic produce year round. Aquaponic system powered by wind and recycles all materials.","sustainable-produce-for-the-locals-annually"
1667962834,8057,8000,56,"successful",True,False,False,False,1381977912,1393179393,1395633541,1395633540,10,"Food",1414424444,2383660,"OH","Kinetic: A Gourmet Food Truck for the Health-Conscious","Our mission: to provide our neighborhoods and communities with healthy, locally-sourced food that's simple, accessible and affordable.","kinetic-a-gourmet-food-truck-for-the-health-consci"
119276954,10577,10000,131,"successful",True,False,False,False,1343671673,1343926481,1345740881,1345740881,10,"Food",1630667333,2514359,"ME","Horsedrawn Farm Delivery","We would like to bring back door to door delivery to increase consumption of local farm products in the winter.","horsedrawn-farm-delivery"
301494524,41,275,2,"failed",False,False,False,False,1398654761,1398983113,1401246912,1401246900,278,"People",455815365,2380358,"OH","Scar Tissue Photography Project","words leave scars that are usually invisible. we aim to change that. to show the damage negative words cause to a body and a person.","scar-tissue-photography-project"
569450948,13855,10000,88,"successful",True,False,False,False,1411311737,1412178984,1414770984,1414770984,52,"Hardware",229973091,2442047,"CA","Ending Soon!!! PowerDrive—A Mega USB Drive for iPhone & iPad","The world’s first combination backup battery and USB storage drive with support for iPhone, iPad and iPod Touch.Certified MFi by Apple.","powerdrive-a-mega-usb-drive-and-charger-for-iphone"
1566939275,1914,5000,19,"failed",False,False,False,False,1422259312,1424104322,1426692723,1426692722,272,"Mobile Games",1950105300,2487956,"CA","Mini Racing Adventures - 3D side scrolling racer","A fun yet challenging side scrolling physics based 3D racer for iOS & Android. A game aimed to remind all, of the kid in each of us.","mini-racing-adventures-3d-side-scrolling-racer"
198112868,1727,1700,17,"successful",True,False,False,False,1311088174,1313079034,1315671035,1315671034,17,"Theater",1290694146,2471217,"PA","A Safe Distance from Oblivion - 2011 Philly Fringe","An unlikely outdoor venue is transformed into the perfect setting for this unorthodox satire on class warfare.","a-safe-distance-from-oblivion-2011-philly-fringe"
2040304058,10003,10000,67,"successful",True,False,False,False,1468347145,1468624382,1471233601,1471233600,36,"Classical Music",1223531603,2470890,"NH","Our Town Recording","World premiere recording of Ned Rorem’s opera OUR TOWN adapted from the Pulitzer Prize-winning classic American play by Thornton Wilder","our-town-recording"
571440911,9939,9000,213,"successful",True,True,False,False,1307894660,1308085392,1311627639,1311627600,3,"Comics",1154777626,2471217,"PA","Retrofit Comics: The Return of the Alt-comic Floppy","Retrofit comics will print 17 issues of small, cheap, alternative floppy comics by the best established and emerging comic artists.","retrofit-comics-the-return-of-the-alt-comic-floppy"
2090271082,2402,2200,39,"successful",True,False,False,False,1498079517,1509586675,1512441475,1512441475,46,"Children's Books",971999193,2436704,"NV","Catch Curran: A St. Patrick's Day Tradition","A St. Patrick's Day book that brings families together. Its purpose is to create fun and lasting memories.","catch-curran-a-st-patricks-day-tradition"
318706631,6086,5500,45,"successful",True,False,False,False,1372702700,1378562385,1381154418,1381154385,33,"Webseries",193016329,2357281,"NY","Pirates For Knowledge","Teaching the importance of literacy to our youth in an original, visually engaging way!","pirates-for-knowledge"
1932585923,579.62,250,20,"successful",True,False,False,False,1291775475,1291826055,1299462184,1299462180,22,"Illustration",521738487,2451822,"WI","Help fund my next gallery show!!!","Help cover the costs to put together my next gallery show and in return get lots of fun art in the mail!!!","help-fund-my-next-gallery-show"
1145594770,4205,4000,49,"successful",True,False,False,False,1398647558,1403490994,1405862040,1405862040,282,"Festivals",1867160436,12589342,"NY","Fearless","Fearless is about one man's broken engagement, the relationships that followed, and his misguided attempt to teach his students courage","fearless"
1473035365,221,10000,8,"failed",False,False,False,False,1339687565,1340994583,1343586633,1343586583,22,"Illustration",295307410,12589335,"NY","Local Artist Spotlight Presents: Bradford Johansen","Hi I'm Bradford Johansen and I'm an illustrator/designer working in Brooklyn, NY. Bring life to my art and bring it home to you.","local-artist-spotlight-presents-bradford-johansen"
685711785,103,100,2,"successful",True,False,False,False,1408659317,1408996535,1411588537,1411588535,361,"Web",1117708268,2381475,"OH","Watches with a bit of spice.","I have started a website to provide the people with AMAZING reviews, info and recipes. What do recipes and wrist watches have in common","watches-with-a-bit-of-spice"
1167227704,300,5000,7,"failed",False,False,False,False,1454630863,1457387865,1459198665,1459198665,312,"Restaurants",61425947,2487084,"MN","Larry O's Take & Bake Pizza","Larry O's is a family orientated, Take & Bake pizza business with a large variety of pizzas.","larry-os-take-and-bake-pizza"
1169135031,2036,2000,21,"successful",True,False,False,False,1398205530,1398704850,1401296828,1401296828,338,"Robots",1966705864,2475687,"OR","Help (13 yo) Isaac marry Raspberry PI to Quadcopter","Isaac is 13, and has always demonstrated creativity with what he has. He's keenly interested in moving to quadcopters + Raspberry PI","help-13-yo-isaac-marry-raspberry-pi-to-quadcopter"
1977456288,0,50000,0,"failed",False,False,False,False,1430852111,1440436236,1445620236,1445620236,301,"Science Fiction",405824009,2406008,"IN","Project Norse Mystics","A murder mystery, Norse mythology, sci-fi TV show.","project-norse-mystics"
2048284456,2105,1200,118,"successful",True,True,False,False,1299879723,1300734941,1303417740,1303413341,27,"Graphic Design",1057319855,2380358,"OH","A frequent transit guide for Cincinnati","Making public transit in Cincinnati more accessible to casual riders by making it more readily apprehensible. ","a-frequent-transit-guide-for-cincinnati"
1616862211,0,30000,0,"failed",False,False,False,False,1445981517,1447725968,1450317968,1450317968,269,"Ready-to-wear",813836947,2442047,"CA","Hand-Drawn apparel artistic print application for knit tops","An artistic designer print application on knit tops, engineered placements on the body, new print process in apparel, retails online","hand-drawn-apparel-artistic-print-application-for"
580243530,25,50,2,"failed",False,False,False,False,1507300330,1507357148,1511680750,1511680748,258,"Architecture",766106857,12589342,"NY","Starry Ways (Pre-Run)","Make the NYC Subway ride more 'artsy'...and starry! This is a pre-run. Project will still be researched if not fully pledged.","starry-ways"
1944998781,1830,1800,46,"successful",True,False,False,False,1414572383,1435971704,1438563704,1438563704,35,"Video Games",1114384660,2418244,"CT","Asher","A world of dreams and nightmares. 2D platforming, action-RPG. Level up, collect masks, unlock abilities, take on challenging bosses.","asher"
1134469244,48181.36,45000,397,"successful",True,True,False,False,1448391670,1448988981,1451588400,1451588400,295,"Festivals",354218250,2459115,"NY","Rooftop Films: 20 Years of Underground Movies Outdoors","Support Rooftop Films as we embark on our 20th year of bringing meaningful film events to the roofs, parks, and waterways of NYC","rooftop-films-20-years-of-underground-movies-outdo"
609485339,0,45000,0,"live",False,False,False,False,1510114300,1510715438,1510715438,1515899438,43,"Rock",509272660,2424766,"TX","GenNine0 - A venue for Generation X","GenNine0 - Will be a venue featuring 80's & 90's music that defined Generation X - grunge,industrial, house, rave & hip hop.","gennine0-a-venue-for-generation-x"
20315235,44611,20000,587,"successful",True,False,False,False,1459194570,1459854560,1465038563,1465038560,262,"Accessories",1779521939,2513768,"CA","Wallet Buckle: The Best Way to Secure Your Cards & ID","From now on...this is your wallet. Wallet Buckle stores up to 5 credit cards & ID's - Never lose your wallet & simplify your life!","wallet-buckle-the-best-way-to-secure-your-cards-an"
875571318,5600,5000,27,"successful",True,False,False,False,1314712066,1317686173,1320278176,1320278173,30,"Documentary",552812570,2514815,"DC","Warp and Weft - A Denim Documentary","Raw denim shows the life of the wearer. Join us on a trip to both coasts of the United States and discover the people who live for it.","warp-and-weft-a-denim-documentary"
14808589,22597,20000,243,"successful",True,False,False,False,1349816250,1378754662,1380482662,1380482662,9,"Fashion",767915560,2466151,"UT","LOTH Hoodies","The LOTH Hoodie is a hoodie with a long pointed cloak hood. The perfect Adventure Hoodie for fans of Sci-Fi books, movies and games","loth-hoodies"
1037930818,10012,10000,111,"successful",True,False,False,False,1439749621,1442594065,1444111212,1444111200,48,"Nonfiction",1138392258,2511650,"CA","""Strawberries In Wintertime"" book","""Essays on Life, Love, and Laughter"" by Woody Woodburn, national award-winning columnist and author of WOODEN & ME. Get your copy now!","strawberries-in-wintertime-book"
92746660,55,250,2,"failed",False,False,False,False,1355306662,1357680594,1360099836,1360099794,50,"Poetry",183414462,2511258,"WA","The Valentine's Day love poem project","This project is to develop a PDF eBook of sexy love poems, along with a printed version.","the-valentines-day-love-poem-project"
924745535,1210,1000,22,"successful",True,False,False,False,1373640617,1375848557,1376884740,1376884740,37,"Country & Folk",1908082234,2378426,"NC","Our New Band and First CD!!!","New songs about our family and life together: a window into the world of Denny and Kirsty, and our favorite musician friends.","our-new-band-and-first-cd"
1853189107,0,15000,0,"failed",False,False,False,False,1464876585,1468521738,1471113739,1471113738,303,"Television",332316912,2459115,"NY","Contribution and commitment to help bring forward success","Since its launch in 2014, Mas Latinos has set high standards of excellence for Latinos living everywhere outside their country.","contribution-and-commitment-to-help-bring-forward"
1408386098,20,1000,3,"failed",False,False,False,False,1341160690,1343675027,1346267027,1346267027,26,"Crafts",1295635322,2488436,"MS","Zombie Drive","Zombie Drive is a drive-thru yard haunt filled with custom built props. It is free for everyone and has candy for the kids.","zombie-drive"
1478645474,380,3000,4,"failed",False,True,False,False,1275756528,1276283512,1279472413,1279471680,47,"Fiction",1143831832,"","","Zoey Zeta - A super hero comic for girls, 'cause girls RULE!","The Zeta sisters are back and ready to kick massive butt in books 2 and 3 of the unexpected comic sensation, Zoey Zeta & The Sisters of Powers. ","zoey-zeta-a-super-hero-comic-for-girls-cause-girls-0"
1204782417,0,150000,0,"failed",False,False,False,False,1445118254,1445561066,1448156667,1448156666,312,"Restaurants",1525273843,2473310,"CA","Charlotte's Kitchen (2.0)","Charlotte's Kitchen is classic food and will remind you of when you're grandmother cooked. Charlotte's kitchen, leave the cooking to us","charlottes-kitchen-20"
